window_index,deviation_score,smoothed_score,status,consecutive_exceedances,recommended_action,run,rul_label
288,1.4143,1.1691,NORMAL,0,Continue operation and monitoring,test_run_3,1971.0
289,1.1591,1.1671,NORMAL,0,Continue operation and monitoring,test_run_3,1970.0
290,0.9867,1.131,NORMAL,0,Continue operation and monitoring,test_run_3,1969.0
291,1.2685,1.1585,NORMAL,0,Continue operation and monitoring,test_run_3,1968.0
292,1.4969,1.2262,NORMAL,0,Continue operation and monitoring,test_run_3,1967.0
293,1.0176,1.1845,NORMAL,0,Continue operation and monitoring,test_run_3,1966.0
294,1.1801,1.1836,NORMAL,0,Continue operation and monitoring,test_run_3,1965.0
295,1.1165,1.1702,NORMAL,0,Continue operation and monitoring,test_run_3,1964.0
296,1.1462,1.1654,NORMAL,0,Continue operation and monitoring,test_run_3,1963.0
297,0.8253,1.0974,NORMAL,0,Continue operation and monitoring,test_run_3,1962.0
298,1.4528,1.1685,NORMAL,0,Continue operation and monitoring,test_run_3,1961.0
299,0.7957,1.0939,NORMAL,0,Continue operation and monitoring,test_run_3,1960.0
300,1.2882,1.1328,NORMAL,0,Continue operation and monitoring,test_run_3,1959.0
301,1.3876,1.1837,NORMAL,0,Continue operation and monitoring,test_run_3,1958.0
302,1.6607,1.2791,NORMAL,0,Continue operation and monitoring,test_run_3,1957.0
303,0.9263,1.2086,NORMAL,0,Continue operation and monitoring,test_run_3,1956.0
304,1.2629,1.2194,NORMAL,0,Continue operation and monitoring,test_run_3,1955.0
305,1.2582,1.2272,NORMAL,0,Continue operation and monitoring,test_run_3,1954.0
306,1.6826,1.3183,NORMAL,0,Continue operation and monitoring,test_run_3,1953.0
307,1.2375,1.3021,NORMAL,0,Continue operation and monitoring,test_run_3,1952.0
308,1.1312,1.2679,NORMAL,0,Continue operation and monitoring,test_run_3,1951.0
309,1.0992,1.2342,NORMAL,0,Continue operation and monitoring,test_run_3,1950.0
310,1.299,1.2472,NORMAL,0,Continue operation and monitoring,test_run_3,1949.0
311,1.2579,1.2493,NORMAL,0,Continue operation and monitoring,test_run_3,1948.0
312,1.1352,1.2265,NORMAL,0,Continue operation and monitoring,test_run_3,1947.0
313,0.8559,1.1524,NORMAL,0,Continue operation and monitoring,test_run_3,1946.0
314,1.4079,1.2035,NORMAL,0,Continue operation and monitoring,test_run_3,1945.0
315,1.149,1.1926,NORMAL,0,Continue operation and monitoring,test_run_3,1944.0
316,1.1335,1.1808,NORMAL,0,Continue operation and monitoring,test_run_3,1943.0
317,6.8621,2.317,NORMAL,0,Continue operation and monitoring,test_run_3,1942.0
318,1.2468,2.103,NORMAL,0,Continue operation and monitoring,test_run_3,1941.0
319,1.1053,1.9035,NORMAL,0,Continue operation and monitoring,test_run_3,1940.0
320,1.1263,1.748,NORMAL,0,Continue operation and monitoring,test_run_3,1939.0
321,1.6948,1.7374,NORMAL,0,Continue operation and monitoring,test_run_3,1938.0
322,1.0111,1.5921,NORMAL,0,Continue operation and monitoring,test_run_3,1937.0
323,1.1287,1.4994,NORMAL,0,Continue operation and monitoring,test_run_3,1936.0
324,1.3245,1.4645,NORMAL,0,Continue operation and monitoring,test_run_3,1935.0
325,1.3039,1.4324,NORMAL,0,Continue operation and monitoring,test_run_3,1934.0
326,1.0815,1.3622,NORMAL,0,Continue operation and monitoring,test_run_3,1933.0
327,1.4075,1.3712,NORMAL,0,Continue operation and monitoring,test_run_3,1932.0
328,1.3565,1.3683,NORMAL,0,Continue operation and monitoring,test_run_3,1931.0
329,1.1332,1.3213,NORMAL,0,Continue operation and monitoring,test_run_3,1930.0
330,1.9952,1.4561,NORMAL,0,Continue operation and monitoring,test_run_3,1929.0
331,1.2448,1.4138,NORMAL,0,Continue operation and monitoring,test_run_3,1928.0
332,1.3752,1.4061,NORMAL,0,Continue operation and monitoring,test_run_3,1927.0
333,1.312,1.3873,NORMAL,0,Continue operation and monitoring,test_run_3,1926.0
334,1.5271,1.4152,NORMAL,0,Continue operation and monitoring,test_run_3,1925.0
335,1.659,1.464,NORMAL,0,Continue operation and monitoring,test_run_3,1924.0
336,1.4378,1.4588,NORMAL,0,Continue operation and monitoring,test_run_3,1923.0
337,0.8262,1.3323,NORMAL,0,Continue operation and monitoring,test_run_3,1922.0
338,1.291,1.324,NORMAL,0,Continue operation and monitoring,test_run_3,1921.0
339,1.2546,1.3101,NORMAL,0,Continue operation and monitoring,test_run_3,1920.0
340,1.1123,1.2706,NORMAL,0,Continue operation and monitoring,test_run_3,1919.0
341,1.2073,1.2579,NORMAL,0,Continue operation and monitoring,test_run_3,1918.0
342,1.8153,1.3694,NORMAL,0,Continue operation and monitoring,test_run_3,1917.0
343,0.9983,1.2952,NORMAL,0,Continue operation and monitoring,test_run_3,1916.0
344,7.8056,2.5972,NORMAL,0,Continue operation and monitoring,test_run_3,1915.0
345,1.4272,2.3632,NORMAL,0,Continue operation and monitoring,test_run_3,1914.0
346,1.2744,2.1455,NORMAL,0,Continue operation and monitoring,test_run_3,1913.0
347,1.3438,1.9852,NORMAL,0,Continue operation and monitoring,test_run_3,1912.0
348,1.1599,1.8201,NORMAL,0,Continue operation and monitoring,test_run_3,1911.0
349,1.3661,1.7293,NORMAL,0,Continue operation and monitoring,test_run_3,1910.0
350,1.1018,1.6038,NORMAL,0,Continue operation and monitoring,test_run_3,1909.0
351,1.0012,1.4833,NORMAL,0,Continue operation and monitoring,test_run_3,1908.0
352,1.5896,1.5045,NORMAL,0,Continue operation and monitoring,test_run_3,1907.0
353,1.4803,1.4997,NORMAL,0,Continue operation and monitoring,test_run_3,1906.0
354,1.7347,1.5467,NORMAL,0,Continue operation and monitoring,test_run_3,1905.0
355,1.4791,1.5332,NORMAL,0,Continue operation and monitoring,test_run_3,1904.0
356,1.3916,1.5049,NORMAL,0,Continue operation and monitoring,test_run_3,1903.0
357,1.2549,1.4549,NORMAL,0,Continue operation and monitoring,test_run_3,1902.0
358,1.2343,1.4108,NORMAL,0,Continue operation and monitoring,test_run_3,1901.0
359,1.3767,1.4039,NORMAL,0,Continue operation and monitoring,test_run_3,1900.0
360,1.0183,1.3268,NORMAL,0,Continue operation and monitoring,test_run_3,1899.0
361,1.1217,1.2858,NORMAL,0,Continue operation and monitoring,test_run_3,1898.0
362,1.5266,1.334,NORMAL,0,Continue operation and monitoring,test_run_3,1897.0
363,1.2527,1.3177,NORMAL,0,Continue operation and monitoring,test_run_3,1896.0
364,1.5844,1.371,NORMAL,0,Continue operation and monitoring,test_run_3,1895.0
365,1.6366,1.4242,NORMAL,0,Continue operation and monitoring,test_run_3,1894.0
366,1.1939,1.3781,NORMAL,0,Continue operation and monitoring,test_run_3,1893.0
367,1.5398,1.4104,NORMAL,0,Continue operation and monitoring,test_run_3,1892.0
368,1.6057,1.4495,NORMAL,0,Continue operation and monitoring,test_run_3,1891.0
369,1.6098,1.4816,NORMAL,0,Continue operation and monitoring,test_run_3,1890.0
370,1.3026,1.4458,NORMAL,0,Continue operation and monitoring,test_run_3,1889.0
371,1.3694,1.4305,NORMAL,0,Continue operation and monitoring,test_run_3,1888.0
372,1.4773,1.4399,NORMAL,0,Continue operation and monitoring,test_run_3,1887.0
373,1.2801,1.4079,NORMAL,0,Continue operation and monitoring,test_run_3,1886.0
374,1.8909,1.5045,NORMAL,0,Continue operation and monitoring,test_run_3,1885.0
375,1.2516,1.4539,NORMAL,0,Continue operation and monitoring,test_run_3,1884.0
376,1.5394,1.471,NORMAL,0,Continue operation and monitoring,test_run_3,1883.0
377,1.9383,1.5645,NORMAL,0,Continue operation and monitoring,test_run_3,1882.0
378,1.6593,1.5834,NORMAL,0,Continue operation and monitoring,test_run_3,1881.0
379,1.6972,1.6062,NORMAL,0,Continue operation and monitoring,test_run_3,1880.0
380,1.5152,1.588,NORMAL,0,Continue operation and monitoring,test_run_3,1879.0
381,1.544,1.5792,NORMAL,0,Continue operation and monitoring,test_run_3,1878.0
382,1.6223,1.5878,NORMAL,0,Continue operation and monitoring,test_run_3,1877.0
383,1.1134,1.4929,NORMAL,0,Continue operation and monitoring,test_run_3,1876.0
384,1.0608,1.4065,NORMAL,0,Continue operation and monitoring,test_run_3,1875.0
385,1.7047,1.4661,NORMAL,0,Continue operation and monitoring,test_run_3,1874.0
386,1.6883,1.5106,NORMAL,0,Continue operation and monitoring,test_run_3,1873.0
387,1.3163,1.4717,NORMAL,0,Continue operation and monitoring,test_run_3,1872.0
388,1.7438,1.5261,NORMAL,0,Continue operation and monitoring,test_run_3,1871.0
389,1.4365,1.5082,NORMAL,0,Continue operation and monitoring,test_run_3,1870.0
390,1.5843,1.5234,NORMAL,0,Continue operation and monitoring,test_run_3,1869.0
391,1.395,1.4977,NORMAL,0,Continue operation and monitoring,test_run_3,1868.0
392,2.0688,1.612,NORMAL,0,Continue operation and monitoring,test_run_3,1867.0
393,1.5925,1.6081,NORMAL,0,Continue operation and monitoring,test_run_3,1866.0
394,1.7246,1.6314,NORMAL,0,Continue operation and monitoring,test_run_3,1865.0
395,1.5305,1.6112,NORMAL,0,Continue operation and monitoring,test_run_3,1864.0
396,1.7197,1.6329,NORMAL,0,Continue operation and monitoring,test_run_3,1863.0
397,1.4567,1.5976,NORMAL,0,Continue operation and monitoring,test_run_3,1862.0
398,1.2349,1.5251,NORMAL,0,Continue operation and monitoring,test_run_3,1861.0
399,1.5985,1.5398,NORMAL,0,Continue operation and monitoring,test_run_3,1860.0
400,1.5021,1.5322,NORMAL,0,Continue operation and monitoring,test_run_3,1859.0
401,1.5147,1.5287,NORMAL,0,Continue operation and monitoring,test_run_3,1858.0
402,1.4948,1.5219,NORMAL,0,Continue operation and monitoring,test_run_3,1857.0
403,1.0568,1.4289,NORMAL,0,Continue operation and monitoring,test_run_3,1856.0
404,1.6404,1.4712,NORMAL,0,Continue operation and monitoring,test_run_3,1855.0
405,1.5454,1.486,NORMAL,0,Continue operation and monitoring,test_run_3,1854.0
406,1.5847,1.5058,NORMAL,0,Continue operation and monitoring,test_run_3,1853.0
407,1.9405,1.5927,NORMAL,0,Continue operation and monitoring,test_run_3,1852.0
408,1.2373,1.5216,NORMAL,0,Continue operation and monitoring,test_run_3,1851.0
409,1.2875,1.4748,NORMAL,0,Continue operation and monitoring,test_run_3,1850.0
410,1.3863,1.4571,NORMAL,0,Continue operation and monitoring,test_run_3,1849.0
411,1.3808,1.4418,NORMAL,0,Continue operation and monitoring,test_run_3,1848.0
412,1.2043,1.3943,NORMAL,0,Continue operation and monitoring,test_run_3,1847.0
413,1.1986,1.3552,NORMAL,0,Continue operation and monitoring,test_run_3,1846.0
414,1.1847,1.3211,NORMAL,0,Continue operation and monitoring,test_run_3,1845.0
415,2.0621,1.4693,NORMAL,0,Continue operation and monitoring,test_run_3,1844.0
416,1.6158,1.4986,NORMAL,0,Continue operation and monitoring,test_run_3,1843.0
417,1.4777,1.4944,NORMAL,0,Continue operation and monitoring,test_run_3,1842.0
418,1.3357,1.4627,NORMAL,0,Continue operation and monitoring,test_run_3,1841.0
419,0.9214,1.3544,NORMAL,0,Continue operation and monitoring,test_run_3,1840.0
420,1.3204,1.3476,NORMAL,0,Continue operation and monitoring,test_run_3,1839.0
421,1.3875,1.3556,NORMAL,0,Continue operation and monitoring,test_run_3,1838.0
422,1.4092,1.3663,NORMAL,0,Continue operation and monitoring,test_run_3,1837.0
423,1.59,1.4111,NORMAL,0,Continue operation and monitoring,test_run_3,1836.0
424,1.7082,1.4705,NORMAL,0,Continue operation and monitoring,test_run_3,1835.0
425,1.9347,1.5633,NORMAL,0,Continue operation and monitoring,test_run_3,1834.0
426,1.4553,1.5417,NORMAL,0,Continue operation and monitoring,test_run_3,1833.0
427,1.902,1.6138,NORMAL,0,Continue operation and monitoring,test_run_3,1832.0
428,1.089,1.5088,NORMAL,0,Continue operation and monitoring,test_run_3,1831.0
429,1.1799,1.443,NORMAL,0,Continue operation and monitoring,test_run_3,1830.0
430,1.5742,1.4693,NORMAL,0,Continue operation and monitoring,test_run_3,1829.0
431,1.7769,1.5308,NORMAL,0,Continue operation and monitoring,test_run_3,1828.0
432,1.3401,1.4927,NORMAL,0,Continue operation and monitoring,test_run_3,1827.0
433,2.1389,1.6219,NORMAL,0,Continue operation and monitoring,test_run_3,1826.0
434,1.5025,1.598,NORMAL,0,Continue operation and monitoring,test_run_3,1825.0
435,1.4454,1.5675,NORMAL,0,Continue operation and monitoring,test_run_3,1824.0
436,1.1979,1.4936,NORMAL,0,Continue operation and monitoring,test_run_3,1823.0
437,1.6793,1.5307,NORMAL,0,Continue operation and monitoring,test_run_3,1822.0
438,1.5783,1.5402,NORMAL,0,Continue operation and monitoring,test_run_3,1821.0
439,1.7979,1.5918,NORMAL,0,Continue operation and monitoring,test_run_3,1820.0
440,1.6174,1.5969,NORMAL,0,Continue operation and monitoring,test_run_3,1819.0
441,1.8963,1.6568,NORMAL,0,Continue operation and monitoring,test_run_3,1818.0
442,1.678,1.661,NORMAL,0,Continue operation and monitoring,test_run_3,1817.0
443,1.4951,1.6278,NORMAL,0,Continue operation and monitoring,test_run_3,1816.0
444,1.4802,1.5983,NORMAL,0,Continue operation and monitoring,test_run_3,1815.0
445,1.6796,1.6146,NORMAL,0,Continue operation and monitoring,test_run_3,1814.0
446,1.082,1.5081,NORMAL,0,Continue operation and monitoring,test_run_3,1813.0
447,1.835,1.5735,NORMAL,0,Continue operation and monitoring,test_run_3,1812.0
448,1.5327,1.5653,NORMAL,0,Continue operation and monitoring,test_run_3,1811.0
449,1.7086,1.594,NORMAL,0,Continue operation and monitoring,test_run_3,1810.0
450,1.2648,1.5281,NORMAL,0,Continue operation and monitoring,test_run_3,1809.0
451,1.9169,1.6059,NORMAL,0,Continue operation and monitoring,test_run_3,1808.0
452,1.8608,1.6569,NORMAL,0,Continue operation and monitoring,test_run_3,1807.0
453,1.5589,1.6373,NORMAL,0,Continue operation and monitoring,test_run_3,1806.0
454,1.3903,1.5879,NORMAL,0,Continue operation and monitoring,test_run_3,1805.0
455,1.505,1.5713,NORMAL,0,Continue operation and monitoring,test_run_3,1804.0
456,1.4635,1.5497,NORMAL,0,Continue operation and monitoring,test_run_3,1803.0
457,1.2571,1.4912,NORMAL,0,Continue operation and monitoring,test_run_3,1802.0
458,1.6238,1.5177,NORMAL,0,Continue operation and monitoring,test_run_3,1801.0
459,1.4387,1.5019,NORMAL,0,Continue operation and monitoring,test_run_3,1800.0
460,1.7546,1.5525,NORMAL,0,Continue operation and monitoring,test_run_3,1799.0
461,1.9245,1.6269,NORMAL,0,Continue operation and monitoring,test_run_3,1798.0
462,1.7209,1.6457,NORMAL,0,Continue operation and monitoring,test_run_3,1797.0
463,1.3374,1.584,NORMAL,0,Continue operation and monitoring,test_run_3,1796.0
464,1.4657,1.5603,NORMAL,0,Continue operation and monitoring,test_run_3,1795.0
465,1.6419,1.5767,NORMAL,0,Continue operation and monitoring,test_run_3,1794.0
466,1.2436,1.5101,NORMAL,0,Continue operation and monitoring,test_run_3,1793.0
467,1.3437,1.4768,NORMAL,0,Continue operation and monitoring,test_run_3,1792.0
468,1.327,1.4468,NORMAL,0,Continue operation and monitoring,test_run_3,1791.0
469,1.5718,1.4718,NORMAL,0,Continue operation and monitoring,test_run_3,1790.0
470,1.593,1.496,NORMAL,0,Continue operation and monitoring,test_run_3,1789.0
471,1.7058,1.538,NORMAL,0,Continue operation and monitoring,test_run_3,1788.0
472,1.2458,1.4796,NORMAL,0,Continue operation and monitoring,test_run_3,1787.0
473,1.7085,1.5253,NORMAL,0,Continue operation and monitoring,test_run_3,1786.0
474,1.5951,1.5393,NORMAL,0,Continue operation and monitoring,test_run_3,1785.0
475,2.0195,1.6353,NORMAL,0,Continue operation and monitoring,test_run_3,1784.0
476,1.1152,1.5313,NORMAL,0,Continue operation and monitoring,test_run_3,1783.0
477,1.5159,1.5282,NORMAL,0,Continue operation and monitoring,test_run_3,1782.0
478,1.5715,1.5369,NORMAL,0,Continue operation and monitoring,test_run_3,1781.0
479,1.6267,1.5548,NORMAL,0,Continue operation and monitoring,test_run_3,1780.0
480,1.616,1.5671,NORMAL,0,Continue operation and monitoring,test_run_3,1779.0
481,1.9945,1.6526,NORMAL,0,Continue operation and monitoring,test_run_3,1778.0
482,1.3456,1.5912,NORMAL,0,Continue operation and monitoring,test_run_3,1777.0
483,1.6178,1.5965,NORMAL,0,Continue operation and monitoring,test_run_3,1776.0
484,1.6138,1.5999,NORMAL,0,Continue operation and monitoring,test_run_3,1775.0
485,1.7781,1.6356,NORMAL,0,Continue operation and monitoring,test_run_3,1774.0
486,1.1264,1.5337,NORMAL,0,Continue operation and monitoring,test_run_3,1773.0
487,1.2658,1.4802,NORMAL,0,Continue operation and monitoring,test_run_3,1772.0
488,1.3568,1.4555,NORMAL,0,Continue operation and monitoring,test_run_3,1771.0
489,1.5343,1.4713,NORMAL,0,Continue operation and monitoring,test_run_3,1770.0
490,1.3984,1.4567,NORMAL,0,Continue operation and monitoring,test_run_3,1769.0
491,1.621,1.4896,NORMAL,0,Continue operation and monitoring,test_run_3,1768.0
492,1.6111,1.5139,NORMAL,0,Continue operation and monitoring,test_run_3,1767.0
493,1.4137,1.4938,NORMAL,0,Continue operation and monitoring,test_run_3,1766.0
494,1.676,1.5303,NORMAL,0,Continue operation and monitoring,test_run_3,1765.0
495,1.611,1.5464,NORMAL,0,Continue operation and monitoring,test_run_3,1764.0
496,1.4122,1.5196,NORMAL,0,Continue operation and monitoring,test_run_3,1763.0
497,1.3682,1.4893,NORMAL,0,Continue operation and monitoring,test_run_3,1762.0
498,1.5088,1.4932,NORMAL,0,Continue operation and monitoring,test_run_3,1761.0
499,1.4857,1.4917,NORMAL,0,Continue operation and monitoring,test_run_3,1760.0
500,1.4885,1.4911,NORMAL,0,Continue operation and monitoring,test_run_3,1759.0
501,1.7272,1.5383,NORMAL,0,Continue operation and monitoring,test_run_3,1758.0
502,1.2194,1.4745,NORMAL,0,Continue operation and monitoring,test_run_3,1757.0
503,1.4832,1.4763,NORMAL,0,Continue operation and monitoring,test_run_3,1756.0
504,1.6019,1.5014,NORMAL,0,Continue operation and monitoring,test_run_3,1755.0
505,1.4103,1.4832,NORMAL,0,Continue operation and monitoring,test_run_3,1754.0
506,1.5781,1.5021,NORMAL,0,Continue operation and monitoring,test_run_3,1753.0
507,1.5683,1.5154,NORMAL,0,Continue operation and monitoring,test_run_3,1752.0
508,1.7376,1.5598,NORMAL,0,Continue operation and monitoring,test_run_3,1751.0
509,1.6039,1.5686,NORMAL,0,Continue operation and monitoring,test_run_3,1750.0
510,1.7645,1.6078,NORMAL,0,Continue operation and monitoring,test_run_3,1749.0
511,1.5276,1.5918,NORMAL,0,Continue operation and monitoring,test_run_3,1748.0
512,1.526,1.5786,NORMAL,0,Continue operation and monitoring,test_run_3,1747.0
513,1.6251,1.5879,NORMAL,0,Continue operation and monitoring,test_run_3,1746.0
514,1.6663,1.6036,NORMAL,0,Continue operation and monitoring,test_run_3,1745.0
515,1.3273,1.5483,NORMAL,0,Continue operation and monitoring,test_run_3,1744.0
516,1.287,1.496,NORMAL,0,Continue operation and monitoring,test_run_3,1743.0
517,1.6889,1.5346,NORMAL,0,Continue operation and monitoring,test_run_3,1742.0
518,1.4596,1.5196,NORMAL,0,Continue operation and monitoring,test_run_3,1741.0
519,2.6881,1.7533,NORMAL,0,Continue operation and monitoring,test_run_3,1740.0
520,1.6299,1.7286,NORMAL,0,Continue operation and monitoring,test_run_3,1739.0
521,1.6766,1.7182,NORMAL,0,Continue operation and monitoring,test_run_3,1738.0
522,1.8051,1.7356,NORMAL,0,Continue operation and monitoring,test_run_3,1737.0
523,1.6017,1.7088,NORMAL,0,Continue operation and monitoring,test_run_3,1736.0
524,1.6562,1.6983,NORMAL,0,Continue operation and monitoring,test_run_3,1735.0
525,1.8183,1.7223,NORMAL,0,Continue operation and monitoring,test_run_3,1734.0
526,1.7896,1.7358,NORMAL,0,Continue operation and monitoring,test_run_3,1733.0
527,1.6994,1.7285,NORMAL,0,Continue operation and monitoring,test_run_3,1732.0
528,3.3486,2.0525,NORMAL,0,Continue operation and monitoring,test_run_3,1731.0
